Speed,Vertical_Acceleration,Lateral_Acceleration,Longitudinal_Acceleration,Roll,Pitch,Yaw
95,-0.011,-0.004,0.004,-1.565,-0.023,-2.741
105.7,0,0.015,-0.023,-1.58,0.056,1.262
92.4,-0.016,-0.008,0.014,-1.568,-0.059,-2.832
104.3,-0.005,-0.034,-0.003,-1.632,-0.029,1.7
118.5,0.013,-0.005,0.015,-1.597,-0.083,0.073
109.1,-0.023,0.054,0.016,-1.577,0.032,2.513
87.8,-0.004,-0.008,0.003,-1.571,-0.042,1.859
87.3,-0.003,0.011,-0.003,-1.508,0.048,1.629
102.2,-0.013,-0.037,-0.032,-1.543,-0.011,1.705
89.3,-0.022,-0.005,0.001,-1.59,-0.042,2.008
97.8,-0.028,0.026,0.003,-1.503,-0.008,0.809
88.1,-0.042,-0.01,-0.006,-1.514,-0.077,-1.294
89.8,-0.027,-0.012,0.006,-1.546,-0.024,1.181
133.7,-0.067,-0.012,-0.015,-1.582,-0.001,0.416
89.5,-0.004,0.007,-0.02,-1.496,0.005,0.549
105,-0.002,0.013,0.005,-1.522,0.006,-0.901
93.3,0.004,0.001,0.002,-1.553,0.002,0.11
117.4,-0.019,-0.006,0.01,-1.522,0.013,2.928
112.3,-0.008,0.001,-0.021,-1.532,0.028,2.341
91.9,-0.038,0.06,-0.029,-1.592,0.058,0.462
84.8,-0.032,-0.012,0.002,-1.583,-0.034,-0.641
107.3,0.009,0.021,0.009,-1.536,-0.061,1.923
76.7,-0.043,-0.02,-0.025,-1.526,0.024,-2.796
108.9,0.004,-0.015,0.002,-1.589,0.006,1.836
89.4,-0.011,-0.013,-0.056,-1.582,-0.01,1.954
75.9,-0.008,-0.033,0.009,-1.591,0.024,0.278
87.9,-0.087,-0.404,-0.045,-1.62,-0.422,-0.461
132.8,0.007,-0.041,0.015,-1.54,0.042,0.351
86.2,-0.023,0.029,0.012,-1.542,0.033,1.041
106.2,-0.006,0.046,-0.002,-1.561,-0.061,-1.407
123.3,0.007,0.006,-0.024,-1.572,0.042,0.087
83.4,-0.06,0.03,-0.01,-1.492,-0.145,0.254
69.2,0.016,0.004,-0.004,-1.548,-0.031,1.449
85.3,-0.023,0.021,0.02,-1.556,0.004,-1.257
100.4,-0.041,0.036,-0.01,-1.577,-0.01,2.025
89,-0.005,0.026,0.025,-1.537,0.006,0.488
49.6,-0.051,-0.015,-0.05,-1.565,0.205,2.565
96.5,-0.016,0.029,-0.03,-1.645,-0.091,-0.844
90.7,-0.013,0.028,0.024,-1.566,0.015,0.845
92.1,-0.015,-0.059,0.006,-1.522,-0.1,-1.892
69,-0.018,0.009,-0.003,-1.358,0.008,-2.766
93.1,-0.012,-0.055,-0.01,-1.522,0.006,-0.174
85.5,0.029,-0.046,-0.085,-1.623,0.007,-0.908
57.8,-0.048,-0.031,-0.06,-1.624,0.247,1.647
99.5,-0.016,0.008,-0.012,-1.584,0.027,2.014
79,-0.031,0.03,0.017,-1.538,-0.034,2.87
73.8,-0.039,-0.009,0.008,-1.539,-0.039,-1.575
140.2,-0.028,-0.017,-0.007,-1.554,-0.021,-2.426
92.5,0.013,-0.061,0.003,-1.501,-0.037,1.592
93.9,-0.022,-0.016,-0.004,-1.564,0.016,-2.476
89.1,-0.02,-0.001,0.003,-1.592,-0.044,-0.284
81.3,-0.055,-0.022,-0.004,-1.532,0.013,2.967
82.4,0.007,-0.004,0.013,-1.507,0.002,0.312
49.8,-0.01,0.008,-0.038,-1.565,0.149,-3.002
90.9,0.003,0.009,-0.006,-1.55,-0.02,-3.024
91.9,-0.008,-0.009,0.007,-1.54,-0.035,-2.117
92,-0.042,0,-0.014,-1.55,0.003,-2.857
86.5,-0.02,0,0.052,-1.566,-0.006,-0.015
79.6,-0.023,0.037,0.032,-1.544,0.007,-0.503
110.4,-0.036,0.009,0.005,-1.524,-0.026,-0.828
90.3,-0.05,-0.028,0.01,-1.535,0.053,-1.456
89.4,-0.025,0.005,0.02,-1.56,-0.018,-1.299
101.1,-0.017,0.002,0,-1.557,0.044,0.079
89.7,-0.042,0.046,-0.026,-1.514,0.049,-0.868
81.8,0.026,0.007,0.03,-1.564,0.014,-0.815
111.6,-0.015,-0.034,0.011,-1.573,0.065,-1.168
83.1,0,0.004,0.001,-1.506,-0.04,1.122
108.3,0.007,-0.012,-0.002,-1.569,-0.005,-0.822
86.9,-0.127,-0.389,0.015,-1.489,-0.384,-0.416
99.7,0.008,0.006,0.001,-1.578,0.004,-2.525
124.2,-0.013,0.006,-0.021,-1.578,0.045,0.142
84.8,-0.044,0.003,0.017,-1.581,-0.031,0.79
85,0.002,-0.039,-0.015,-1.536,0.069,-0.761
89.2,-0.031,-0.02,-0.013,-1.505,-0.05,-1.272
86.8,0.001,-0.024,0.015,-1.564,0.024,0.049
97.9,0.005,0.02,-0.006,-1.56,0.002,-2.801
83.8,0.009,-0.007,0.005,-1.563,-0.038,1.104
110,-0.063,0.063,-0.029,-1.515,-0.017,1.184
92.9,0,-0.016,0.024,-1.607,0.007,0.127
86.4,-0.008,0.003,-0.001,-1.602,-0.018,-1.009
87.3,-0.019,0.025,-0.011,-1.647,-0.039,-0.262
80.6,-0.009,0.022,0.039,-1.561,0.019,0.37
87.5,-0.008,-0.008,-0.003,-1.587,-0.047,-0.28
90.3,0.006,0.019,-0.012,-1.605,-0.036,-0.332
118,-0.019,0.009,-0.011,-1.545,-0.003,0.178
75.7,-0.034,-0.018,0.004,-1.597,0.048,0.274
84.7,-0.01,-0.052,0.023,-1.609,-0.013,3.139
86.5,-0.02,0.01,0.011,-1.55,-0.01,0.326
100.9,-0.041,-0.004,-0.008,-1.555,-0.021,2.141
93,-0.036,0.019,0.012,-1.51,-0.005,-1.853
112.3,-0.007,0,-0.022,-1.549,0.021,2.386
78.7,-0.012,0.016,-0.009,-1.612,-0.06,-0.027
85.2,0.01,0.028,-0.009,-1.537,-0.009,-3.055
107.6,-0.004,0.013,-0.01,-1.564,0.025,0.016
116.6,-0.015,0.026,0.005,-1.55,-0.023,1.933
86.7,-0.024,0.023,-0.014,-1.554,-0.05,-1.394
82.9,0.013,-0.001,0.049,-1.517,-0.016,-1.382
84.1,-0.031,0.013,0.022,-1.581,-0.005,0.612
88.9,-0.012,0.023,-0.008,-1.54,0.013,0.203
92.2,-0.01,-0.027,0.014,-1.561,-0.022,0.095
97.2,0.028,-0.024,-0.022,-1.574,0.003,-0.101
72.4,0.01,0.023,0.027,-1.579,0,-2.828
89.2,-0.074,0.025,0.001,-1.56,0.017,1.454
89.5,-0.021,-0.003,-0.029,-1.627,-0.018,-0.636
96.7,-0.02,-0.015,-0.01,-1.553,-0.01,-0.653
97.5,-0.042,-0.024,0.027,-1.598,-0.011,0.742
95.5,-0.013,0.002,0.007,-1.557,0.074,-0.642
86.9,-0.013,0.022,-0.009,-1.555,-0.036,-1.388
128.2,-0.04,0.024,-0.004,-1.507,-0.057,-2.555
103.3,-0.016,0.021,-0.007,-1.546,-0.034,-2.815
75.6,0.029,0.04,0.022,-1.512,-0.004,-1.509
83.6,0.018,-0.006,-0.042,-1.55,0.021,-2.684
79.6,-0.024,0.01,0.004,-1.546,-0.018,-0.636
53.8,-0.025,0.033,-0.059,-1.581,0.189,-2.937
115.5,-0.003,-0.008,-0.007,-1.542,-0.061,0.167
110.2,-0.041,-0.018,-0.015,-1.527,-0.031,2.769
91.2,-0.021,0.002,-0.018,-1.491,-0.084,-2.058
83.6,0.01,0.015,-0.017,-1.55,-0.02,1.012
122,0.043,-0.007,-0.01,-1.559,-0.058,-0.905
95.2,-0.024,-0.032,-0.02,-1.626,-0.015,-0.461
90.5,-0.028,0,0.006,-1.579,-0.009,1.808
100,0.01,0.017,0.008,-1.591,-0.043,1.739
88.5,-0.021,-0.005,0.017,-1.551,0.016,0.097
93.1,0.015,-0.055,-0.017,-1.584,0.011,0.16
86.5,-0.013,-0.013,0.045,-1.587,-0.053,-0.489
90.3,-0.036,0.016,0.032,-1.563,0.028,0.187
140.7,0.008,-0.01,0,-1.55,-0.001,-2.501
103.4,-0.037,0.006,0.025,-1.533,-0.002,-0.977
102.6,-0.039,0.088,-0.002,-1.615,0.001,-1.863
91.2,-0.034,-0.004,0.004,-1.526,0.023,0.095
107.4,-0.044,0.044,-0.059,-1.545,-0.104,0.02
126.3,-0.002,0.01,-0.019,-1.531,-0.042,2.372
54.6,-0.008,0.002,0.02,-1.496,-0.015,-1.013
101.6,-0.044,-0.083,0.024,-1.554,-0.002,2.527
90.7,-0.011,-0.01,0.012,-1.598,-0.071,-1.042
90.3,-0.014,-0.003,-0.02,-1.577,-0.071,-0.205
85.8,-0.01,-0.002,-0.04,-1.562,-0.054,-0.192
95.6,-0.007,-0.023,0.004,-1.558,-0.052,0.279
92.8,0.014,-0.007,-0.019,-1.504,-0.04,0.666
111.6,-0.014,0.002,0.005,-1.572,-0.007,0.063
137.6,-0.05,-0.001,-0.061,-1.554,0.039,2.926
89.6,-0.004,-0.027,-0.018,-1.58,-0.002,0.05
86.9,-0.018,-0.02,0.036,-1.584,-0.012,0.403
93.2,-0.037,0.022,-0.031,-1.513,-0.018,1.66
121.1,0.011,-0.01,-0.006,-1.604,0.084,0.464
81.2,-0.032,-0.012,0.009,-1.522,-0.026,-0.359
109,-0.016,-0.002,0.025,-1.573,-0.005,0.355
94.9,-0.021,0.017,0.002,-1.498,-0.006,0.784
117.1,0.014,0.012,0.004,-1.594,0.012,-2.956
76.9,-0.006,0.02,-0.01,-1.529,-0.038,-1.319
136.4,-0.026,-0.036,-0.025,-1.511,0.032,0.36
87.3,-0.024,-0.009,-0.005,-1.534,-0.06,-0.092
93.5,-0.033,0.011,-0.003,-1.614,-0.002,0.208
88.5,-0.08,-0.472,-0.053,-1.563,-0.454,-0.422
92.6,0,0.001,-0.036,-1.55,-0.009,-1.426
86.6,-0.014,0,-0.003,-1.538,0.015,-0.865
95.7,-0.032,0.002,-0.009,-1.553,0.02,-1.293
88.5,-0.022,-0.022,0.008,-1.554,0.016,-2.965
107.2,0.014,-0.013,-0.022,-1.529,0.026,2.615
99.4,0.008,0.015,-0.014,-1.549,0.034,0.262
72.9,-0.006,0.027,0.045,-1.574,-0.023,2.081
117.5,-0.037,0.004,0.019,-1.601,-0.054,2.448
70,-0.03,0.009,0,-1.6,0.008,-0.056
101.7,-0.016,0,-0.002,-1.522,0.046,-0.793
94.1,-0.023,0.007,-0.013,-1.502,-0.078,-1.984
86.3,-0.075,-0.022,-0.011,-1.55,-0.022,-0.703
129.3,-0.026,-0.059,0.011,-1.51,0.042,-2.855
74.6,0.005,0.005,0.017,-1.571,0.009,-0.124
91.6,-0.013,0.007,0.034,-1.531,-0.029,0.276
98.2,0.011,0.002,0.031,-1.585,0.003,-1.073
94.6,-0.009,0.059,0.004,-1.622,0.034,-1.346
96.3,-0.034,0.001,-0.02,-1.607,0.035,0.026
87.3,-0.023,0.013,0.019,-1.486,-0.012,0.925
116.8,-0.023,0.02,-0.053,-1.608,-0.018,-0.926
65.5,0,0.039,0.006,-1.562,0.14,0.014
109.1,0.013,-0.008,-0.036,-1.511,0.032,0.13
90.2,-0.088,-0.472,-0.001,-1.547,-0.442,-0.326
82.1,-0.011,0.01,0.005,-1.544,-0.007,-1.445
92.1,-0.025,0.011,-0.001,-1.586,-0.031,1.489
87.8,-0.016,-0.029,0.001,-1.525,-0.006,0.151
92.6,0.004,-0.003,-0.006,-1.513,-0.032,1.671
86.6,0,0.015,0.022,-1.572,-0.037,-2.763
85.3,-0.014,0.004,-0.006,-1.587,-0.001,0.176
86,-0.025,-0.028,0.026,-1.607,-0.031,-0.122
94.6,-0.001,-0.01,0.007,-1.567,0.032,0.142
112.2,0.047,-0.016,0,-1.526,0.015,2.845
136.7,0.003,-0.003,-0.037,-1.5,0.014,2.654
65.7,-0.046,-0.109,-0.025,-1.542,0.036,-0.016
71.9,-0.101,0.144,-0.033,-1.559,-0.129,-1.343
87,-0.017,-0.025,-0.002,-1.527,-0.025,2.069
89.3,-0.004,-0.016,0.023,-1.522,-0.036,-0.268
112.5,0.002,0.026,0.001,-1.565,0.025,-1.245
61.2,0.048,0.05,0.019,-1.646,0.218,-3.008
98,-0.002,0.025,0.042,-1.594,0.02,-0.12
90.7,-0.033,0.006,0.002,-1.545,0.006,0.151
109.1,0,0.003,-0.011,-1.586,-0.05,-1.051
78.9,-0.038,0.019,-0.007,-1.529,-0.01,-1.557
90.2,-0.015,0.009,-0.019,-1.498,0.003,-1.048
104.1,-0.007,0.002,0.006,-1.584,0.007,0.137
85.3,-0.026,0.006,0.015,-1.497,-0.001,1.074
83.4,-0.039,0.007,0.085,-1.534,0.018,0.064
87.7,-0.041,-0.005,-0.014,-1.529,-0.084,-0.365
100.8,-0.056,0,0.016,-1.544,0.053,0.073
104.3,0.001,0.035,-0.025,-1.536,0.031,-1.306
82.8,0,0.016,-0.007,-1.599,-0.051,-0.236
89.7,-0.01,0.002,-0.014,-1.522,-0.034,-0.461
94.2,-0.02,-0.023,0.016,-1.554,0.021,-0.799
107.4,-0.002,-0.062,0.01,-1.542,-0.039,-1.653
114.4,-0.011,0.026,0.005,-1.562,-0.043,-2.848
85,-0.068,-0.378,0.089,-1.451,-0.373,-0.335
115.3,-0.043,-0.045,0.001,-1.516,-0.016,0.224
53.3,-0.027,-0.004,0.015,-1.588,0.14,-0.273
84.6,-0.041,0.019,-0.003,-1.534,-0.05,-0.319
88.6,-0.031,0.015,0.002,-1.502,-0.054,-1.462
92.4,-0.049,-0.027,-0.017,-1.522,-0.033,0.436
92.4,-0.012,0.019,0.003,-1.506,-0.076,0.289
75.4,0.021,-0.05,0.006,-1.599,-0.104,-0.218
82.8,-0.013,0.024,-0.002,-1.545,-0.01,3.022
87,0.041,0.008,0.017,-1.58,0.014,0.314
90.5,-0.009,-0.009,-0.01,-1.49,-0.018,0.924
91.2,0.023,0.005,0.002,-1.564,0.011,-0.945
93.5,-0.023,-0.003,0,-1.535,-0.035,1.551
86.5,-0.005,-0.013,-0.018,-1.607,-0.007,-1.535
125.9,-0.041,0.033,-0.046,-1.651,-0.048,-0.866
117.5,-0.006,0.07,-0.003,-1.609,-0.054,-2.03
82.5,-0.031,0.002,0.007,-1.57,0.001,-3.13
88.7,-0.025,-0.032,0.055,-1.58,0.03,-1.376
90.7,-0.055,0.005,0.003,-1.613,0.04,0.637
88.7,0.023,0.014,0.031,-1.574,-0.005,0.007
103.2,0,0.038,-0.022,-1.6,-0.066,-1.333
84.3,-0.028,-0.008,-0.014,-1.606,-0.023,-0.617
136.6,-0.038,0.001,0.008,-1.535,-0.029,0.439
112.8,-0.069,-0.015,-0.019,-1.576,-0.004,-2.639
69.5,0.004,-0.071,0.013,-1.622,0.034,-0.004
66.7,0.004,0.008,-0.025,-1.515,0.024,-3.088
99.6,-0.021,-0.01,-0.008,-1.588,-0.037,1.72
71.1,-0.019,0.01,-0.014,-1.57,-0.009,-1.376
127.3,-0.01,0.006,0.003,-1.52,0.003,2.631
95.5,-0.008,-0.025,0,-1.557,0.025,0.152
104.1,-0.024,-0.008,0.042,-1.576,-0.027,0.323
126.1,-0.02,0.042,0.007,-1.538,-0.029,-2.826
114.7,-0.027,0.017,-0.016,-1.571,0.015,-1.452
72.6,-0.019,-0.017,-0.022,-1.517,0.014,2.165
100.3,-0.031,0.013,-0.04,-1.572,-0.02,0.136
89.7,-0.04,0.028,-0.014,-1.505,-0.044,-0.828
84.4,-0.01,0.021,-0.019,-1.531,0.005,-3.01
74.9,0.006,-0.049,-0.031,-1.552,0.103,0.013
86.7,0.012,-0.042,0.003,-1.612,0.018,-0.005
110.9,0.028,-0.012,0,-1.536,-0.01,0.282
82.9,-0.017,-0.005,0.019,-1.663,-0.001,0.372
102.2,-0.004,0,-0.012,-1.564,-0.012,3.123
130.2,-0.004,-0.013,0.044,-1.6,0.008,2.723
80.6,0,0.002,-0.004,-1.501,-0.022,1.38
88.8,-0.012,0.033,0.004,-1.544,-0.023,-1.376
96.7,0.011,-0.006,-0.003,-1.627,-0.071,-2.403
131.5,-0.016,0.001,-0.002,-1.554,-0.015,-2.627
87.5,-0.02,-0.008,0.004,-1.559,0.048,-0.974
81.1,-0.046,-0.064,0.014,-1.605,-0.024,-0.965
95.2,-0.002,0.016,0.022,-1.607,-0.009,2.528
88.8,0.013,-0.017,-0.039,-1.624,0.023,1.695
72.3,-0.012,0.007,0.011,-1.617,-0.03,0.247
82.2,-0.013,0.017,0.002,-1.603,0.044,0.452
109.5,0.004,-0.003,0.014,-1.615,-0.055,-2.837
0,-0.009,0.013,0,-1.571,0.015,0.023
72.4,-0.027,-0.018,-0.022,-1.542,-0.025,-2.044
86.1,-0.01,0.008,0.008,-1.583,0.043,0.45
91.3,0.016,-0.025,-0.005,-1.542,0.024,-1.836
99.9,-0.023,-0.021,-0.007,-1.586,0.001,-0.948
125.3,-0.013,-0.01,0.034,-1.601,-0.097,0.263
90,0.061,0.035,-0.013,-1.598,-0.057,-0.035
94.3,-0.017,-0.001,-0.019,-1.504,-0.089,-1.777
127.1,-0.034,0.005,-0.022,-1.481,0,2.792
95.5,0.009,0.063,-0.022,-1.498,0.058,-1.087
84.7,-0.016,-0.009,0.041,-1.573,0.01,-0.098
94.8,-0.004,-0.019,-0.03,-1.522,-0.014,-0.055
97.2,-0.023,-0.002,0,-1.56,-0.007,-2.796
87,0.016,-0.012,-0.055,-1.545,-0.017,-1.251
117.1,-0.042,-0.007,0.011,-1.55,-0.016,-2.22
116.6,-0.004,-0.375,-0.134,-1.674,-0.309,-0.69
81.7,-0.002,0.062,-0.005,-1.591,0.06,0.524
82.5,-0.017,-0.003,0.006,-1.531,-0.001,0.307
90.8,-0.03,-0.012,-0.014,-1.566,0.018,0.156
102.8,-0.082,-0.012,-0.01,-1.521,-0.034,1.58
66.1,-0.033,0.103,0.021,-1.647,0.207,-2.552
120.5,0.017,-0.014,-0.042,-1.574,0.024,-3.038
111.1,-0.003,0.001,-0.016,-1.56,-0.008,0.288
87,-0.053,-0.013,-0.013,-1.599,-0.022,1.671
123.9,-0.05,-0.075,-0.001,-1.546,-0.051,0.385
75.9,-0.036,0,0.024,-1.624,0.056,-0.068
90.8,-0.015,0.004,-0.016,-1.549,-0.011,-0.589
114.2,-0.014,0.026,0.017,-1.571,0.005,1.776
85,0.005,-0.024,0.026,-1.54,0.033,-0.951
89.6,0.011,0.02,0.047,-1.601,0.005,0.372
103.9,0.025,0.069,-0.011,-1.532,0.012,-1.294
93.5,-0.011,0.011,0,-1.587,-0.002,-3.115
118.8,0.008,0.022,-0.235,-1.549,-0.153,-2.695
113.7,-0.014,0.005,-0.091,-1.4,0.003,2.572
72,0.009,0.003,-0.002,-1.509,0.01,-1.123
108.7,-0.006,-0.005,-0.031,-1.55,0.003,-0.082
93.3,0,0.009,-0.005,-1.514,-0.022,1.664
86.4,-0.012,-0.002,0.013,-1.567,-0.001,2.807
101.5,0.016,0.019,-0.045,-1.531,-0.031,0.049
89.4,-0.04,-0.011,-0.058,-1.549,-0.037,-0.343
110.6,0.021,-0.015,-0.057,-1.559,-0.015,-2.483
85.5,0.013,0.008,-0.008,-1.572,0.019,2.93
128.7,-0.027,-0.004,-0.065,-1.545,-0.017,-3.121
82.2,-0.012,-0.009,-0.011,-1.576,-0.001,2.921
112.4,0.006,0.008,-0.009,-1.51,0.002,-0.719
0,-0.015,0.014,-0.003,-1.637,-0.005,-0.203
63.6,0.024,-0.008,-0.051,-1.545,-0.017,0.686
124.2,0.017,-0.038,0.047,-1.535,0.014,-2.147
32.4,-0.003,-0.009,0.057,-1.554,0.011,-2.862
120.6,0.007,0.004,-0.01,-1.605,0.001,-1.027
99,-0.015,0.015,0.063,-1.594,0.029,2.128
104,0.013,0.036,0.01,-1.527,-0.012,0.073
92.8,-0.015,0.008,-0.014,-1.527,-0.027,-1.817
92.4,0.005,0.01,-0.019,-1.544,-0.02,0.898
92.2,0.023,0.012,-0.011,-1.495,-0.003,0.136
145.7,-0.037,-0.001,-0.078,-1.555,-0.007,0.549
100.7,-0.008,-0.008,0.046,-1.541,-0.029,0.059
85.8,-0.008,-0.001,0.02,-1.589,-0.009,0.279
95,-0.006,0.004,-0.014,-1.57,0.048,1.716
95.7,-0.049,0.04,-0.009,-1.547,-0.011,-2.95
105.6,-0.016,0.008,-0.008,-1.582,-0.025,-0.146
74.7,-0.063,-0.008,0.017,-1.482,-0.006,-0.67
114.8,0.003,-0.042,0.007,-1.547,0.007,-0.718
92.3,-0.107,-0.358,-0.008,-1.5,-0.389,-0.416
92.8,-0.011,0.031,-0.008,-1.567,-0.001,0.065
92.1,0.027,-0.053,-0.01,-1.597,0.079,0.101
104.6,0.007,-0.006,0.042,-1.597,0.044,-1.65
85.9,-0.011,-0.015,0.007,-1.546,-0.013,2.791
92.7,0.005,0.009,-0.007,-1.556,0.007,-1.062
90.9,-0.007,-0.003,0.003,-1.557,0.002,-0.055
93.6,-0.009,0,0.028,-1.6,-0.003,-0.483
100,-0.032,-0.007,0.005,-1.522,-0.03,-1.289
89.9,-0.007,-0.005,-0.004,-1.493,-0.018,0.901
91.3,0.008,0.026,-0.003,-1.578,0.01,0.065
98.8,-0.021,0.025,0.017,-1.556,-0.005,-2.827
92.6,-0.048,0.003,-0.01,-1.591,-0.034,0.111
90.8,-0.006,-0.008,0.005,-1.563,-0.043,1.863
92.7,-0.008,0.027,-0.01,-1.588,0.072,0.394
102.9,-0.01,-0.001,-0.03,-1.513,0.029,0.132
105,0.016,0.056,-0.008,-1.551,0.038,1.276
93.7,-0.021,-0.018,-0.021,-1.602,-0.042,-0.307
102,0.003,0.011,0.007,-1.573,-0.02,-2.469
63.4,-0.087,0.03,0.012,-1.578,0.11,-1.496
85.8,-0.023,-0.001,0.006,-1.538,-0.001,0.343
72.4,0.009,-0.034,0.014,-1.607,0.006,0.124
111.7,-0.057,-0.022,-0.016,-1.544,0.044,-0.029
85.4,-0.014,-0.003,0.008,-1.535,0.018,3.065
113.9,-0.041,0.04,-0.007,-1.633,-0.019,-2.513
104.1,-0.03,-0.006,-0.021,-1.55,0.009,0.32
89,0.002,0.034,0.033,-1.514,0.028,-1.117
108,-0.039,-0.002,-0.009,-1.533,-0.001,2.283
99.4,0.018,-0.007,0.013,-1.588,-0.031,-1.289
103.3,-0.031,0,0.019,-1.464,0,2.682
88.7,-0.019,-0.03,-0.012,-1.517,-0.013,-0.871
102.4,-0.042,-0.002,-0.006,-1.541,0.004,2.097
113.1,-0.017,-0.003,0.027,-1.55,0.011,-0.782
109.3,0.033,-0.026,-0.011,-1.562,-0.017,-2.74
103.9,-0.012,-0.014,-0.031,-1.54,-0.004,0.175
88.8,-0.024,-0.001,-0.013,-1.533,-0.043,-2.952
94.7,-0.089,-0.385,-0.004,-1.535,-0.372,-0.46
130.2,0.025,0.001,0,-1.594,-0.006,0.266
77.3,-0.002,0.007,0.008,-1.546,-0.025,0.45
90.8,-0.031,0.018,-0.036,-1.544,-0.085,-0.489
82.5,-0.123,-0.426,-0.125,-1.703,-0.435,-0.529
94.7,-0.016,-0.007,0.052,-1.519,-0.01,-2.664
79.2,-0.044,0.01,0,-1.537,-0.027,-1.522
106.2,-0.028,-0.003,-0.051,-1.565,0.018,0.144
74.2,0.038,0.016,-0.036,-1.558,0.022,-0.436
88.7,0.001,-0.01,0.004,-1.6,-0.032,0.116
98.5,-0.01,-0.037,-0.052,-1.572,-0.02,1.204
83.8,-0.027,0.004,-0.02,-1.535,0.004,-0.291
105.5,0.019,0.024,0.002,-1.42,-0.041,-0.497
109.2,-0.007,0.036,-0.027,-1.507,0.066,0.281
100.7,-0.056,-0.019,0.015,-1.527,0.017,0.177
84.7,-0.012,-0.014,0.004,-1.585,-0.007,-0.129
83.6,-0.024,0.019,-0.054,-1.462,-0.044,-1.786
87.1,0.065,-0.008,-0.027,-1.601,0.024,-0.098
98.5,-0.019,0.008,-0.036,-1.559,0.014,-0.671
82.5,-0.038,-0.005,-0.004,-1.538,-0.068,-1.629
99.3,-0.032,-0.004,0.016,-1.557,-0.033,-2.766
96.3,0.002,0.015,0.007,-1.575,-0.025,0.603
109.9,0.014,-0.016,-0.005,-1.574,-0.004,0.004
84.7,0.035,0.011,0.005,-1.537,-0.026,-1.207
89.5,-0.026,-0.032,-0.006,-1.497,-0.003,0.564
94.4,-0.004,0.015,0.002,-1.597,0.072,0.448
97.8,-0.006,-0.021,-0.017,-1.537,0.007,0.077
78.4,0.047,-0.002,-0.041,-1.583,-0.043,0.058
87.4,-0.003,0.06,0.052,-1.602,0.006,0.356
114.6,0.011,0,-0.003,-1.555,0.021,-1.245
111.1,-0.025,-0.011,-0.002,-1.561,0.015,1.913
97.8,-0.024,0.025,0.02,-1.546,0.006,0.143
74.3,-0.014,-0.008,0.013,-1.546,0.013,-1.368
93.6,-0.01,-0.033,-0.086,-1.613,0.026,-3.094
92,-0.014,0.005,-0.037,-1.535,-0.028,0.886
118.5,-0.021,0.004,-0.003,-1.566,0.001,-0.522
109.7,-0.05,0.022,0.044,-1.616,0.012,0.346
101.4,0.005,-0.004,0.044,-1.61,0,-1.217
79.7,-0.019,0.002,-0.008,-1.576,-0.019,-0.63
123,-0.065,-0.392,-0.073,-1.584,-0.354,-0.419
99.5,-0.049,0.048,-0.013,-1.581,0.033,1.427
91.1,0.002,-0.006,-0.011,-1.528,0.038,-1
92.7,0.009,-0.005,-0.01,-1.519,-0.022,0.787
93.3,-0.003,-0.015,0.014,-1.528,0.008,2.825
85.7,-0.008,0.038,0.001,-1.529,-0.01,1.622
100.3,-0.057,0.001,-0.011,-1.556,-0.034,-1.358
132.6,0.016,0.014,-0.039,-1.515,0.006,-2.91
79.4,0.029,-0.1,-0.025,-1.579,0.067,-0.522
102,-0.024,-0.012,0.01,-1.566,-0.001,-2.8
115.1,-0.013,0.022,0.005,-1.578,0.035,-0.558
122.5,-0.009,-0.001,-0.011,-1.537,0,-0.829
93,-0.041,0.003,-0.009,-1.5,0.015,1.65
88.5,0.001,-0.014,0.014,-1.594,-0.012,-1.432
89.2,0.012,-0.003,-0.008,-1.513,-0.046,-1.21
70.5,0.007,0.011,0.012,-1.548,0.003,-1.442
52.6,-0.011,-0.012,0.072,-1.607,-0.002,3.125
131.3,0.03,0.007,0.008,-1.603,-0.058,0.279
105,-0.004,-0.019,-0.052,-1.555,-0.038,1.287
89.8,-0.01,0.047,0.003,-1.628,-0.034,-0.299
78.7,-0.011,0.004,-0.021,-1.532,-0.015,-0.439
108.3,0.039,-0.007,-0.009,-1.514,-0.024,0.34
90.8,-0.027,0.012,0.002,-1.589,0.009,0.11
88.1,-0.011,-0.007,0.004,-1.584,-0.021,-0.578
143.3,0.002,-0.017,-0.005,-1.573,0.022,2.994
105.7,-0.001,0,0.009,-1.576,0.005,0.256
91.9,-0.022,0.006,-0.017,-1.562,0.01,2.015
124.7,0.01,0.003,-0.033,-1.562,-0.011,-2.359
82.9,-0.032,0.026,0.052,-1.566,0.043,-0.841
78,-0.036,-0.011,0.029,-1.522,-0.022,-1.611
42.7,0.033,-0.007,-0.011,-1.585,0.164,2.435
94,-0.044,0.029,0.017,-1.534,0.025,-1.803
94.5,-0.005,-0.022,-0.012,-1.552,0.03,-0.799
110.5,-0.036,0.02,-0.008,-1.529,0.053,-0.627
101.1,-0.046,-0.009,0.004,-1.537,-0.046,-1.627
73,0.071,0.025,0.007,-1.611,-0.001,0.186
80.5,-0.027,0.02,0.023,-1.605,-0.027,-0.162
140.2,-0.006,-0.008,-0.004,-1.556,-0.031,-2.427
94.9,-0.014,0.011,0.015,-1.509,-0.034,-2.492
88.6,-0.009,-0.026,-0.009,-1.528,-0.013,0.353
97.6,-0.016,-0.023,-0.017,-1.58,-0.014,-0.661
111.2,-0.038,0.01,-0.004,-1.559,-0.005,0.09
